Frequency,EarTag,Alive,Point,UTMZone,Easting,Northing,Azimuth,Date,Time_O,Time,AM_PM,Line,Wind,Rain,Temp,Clouds,Notes,SampleTimeCat,SampleTimeGeneral,Observer,Grid
149.003,A3719,Yes,2,22,278951,5359713,104,2018-06-18,16:15:50,161550,PM,2,Mild,Clear,Mild,8out8,V weak,LateAfternoon,Afternoon,MR,BL
149.003,A3719,Yes,1,22,279218,5359443,329,2018-06-18,16:17:22,161722,PM,1,Strong,Clear,Mild,8out8,,LateAfternoon,Afternoon,BS,BL
149.003,A3719,Yes,3,22,278943,5359531,30,2018-06-18,17:12:25,171225,PM,3,Calm,Light,Mild,7out8,,EarlyEvening,Evening,BS,BL
149.003,A3719,Yes,7,22,279218,5359443,331,2018-06-21,10:47:28,104728,AM,7,Strong,Clear,Mild,7out8,Started again,LateMorning,Morning,BS,BL
149.003,A3719,Yes,10,22,278947,5359712,98,2018-06-21,10:47:47,104747,AM,1,Calm,Clear,Warm,8out8,Started again,LateMorning,Morning,MR,BL
149.003,A3719,Yes,9,22,278925,5359541,58,2018-06-21,11:10:50,111050,AM,9,Calm,Clear,Mild,5out8,,LateMorning,Morning,BS,BL
149.003,A3719,Yes,7,22,278950,5359709,87,2018-06-23,10:25:36,102536,AM,1,Mild,Clear,Warm,08-Jan,,LateMorning,Morning,BS,BL
149.003,A3719,Yes,10,22,279212,5359446,NA,2018-06-23,10:26:24,102624,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.003,A3719,Yes,12,22,279242,5359800,NA,2018-06-23,11:09:59,110959,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.003,A3719,Yes,14,22,279284,5359605,NA,2018-06-23,11:36:24,113624,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.003,A3719,Yes,13,22,278980,5359921,116,2018-06-23,11:47:33,114733,AM,2,Mild,Clear,Warm,1out8,,LateMorning,Morning,BS,BL
149.003,A3719,Yes,15,22,279029,5359570,48,2018-06-23,11:59:28,115928,AM,3,Mild,Clear,Warm,1out8,,LateMorning,Morning,MR,BL
149.003,A3719,Yes,3,22,278766,5359780,74,2018-06-30,11:56:00,115600,AM,3,Calm,Clear,Mild,8out8,,Late Morning,Morning,KG,BL
149.003,A3719,Yes,2,22,279255,5359985,191,2018-06-30,12:00:00,120000,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.003,A3719,Yes,1,22,279215,5359447,336,2018-06-30,13:45:00,134500,PM,1,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,JBF,BL
149.003,A3719,Yes,12,22,279248,5359811,282,2018-06-30,14:50:00,145000,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,JBF,BL
149.003,A3719,Yes,6,22,278954,5359706,159,2018-07-01,14:55:00,145500,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,BS,BL
149.003,A3719,Yes,1,22,279215,5359447,288,2018-07-01,15:00:00,150000,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,Yes,3,22,278978,5359503,10,2018-07-01,15:20:00,152000,PM,,Calm,Drizzle,Cool,8out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,1,22,279215,5359447,324,2018-07-02,11:37:00,113700,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.003,A3719,yes,1,22,278952,5359714,88,2018-07-02,11:50:00,115000,AM,,Calm,Clear,Mild,2out8,,Late Morning,Morning,BS,BL
149.003,A3719,yes,2,22,278929,5359544,38,2018-07-02,12:26:00,122600,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.003,A3719,yes,1,22,279215,5359447,283,2018-07-03,12:11:00,121100,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.003,A3719,yes,1,22,278952,5359714,222,2018-07-03,12:18:00,121800,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,BS,BL
149.003,A3719,yes,1,22,278820,5359763,159,2018-07-03,13:25:00,132500,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,BS,BL
149.003,A3719,yes,11,22,278952,5359714,101,2018-07-04,09:00:00,90000,AM,,Calm,Clear,Warm,4out8,,Early Morning,Morning,BS,BL
149.003,A3719,Yes,2,22,278927,5359542,58,2018-07-04,09:21:00,92100,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.003,A3719,Yes,3,22,279358,5359446,310,2018-07-04,09:43:00,94300,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.003,A3719,yes,1,22,279215,5359447,310,2018-07-05,10:16:00,101600,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.003,A3719,yes,11,22,278952,5359714,166,2018-07-05,10:24:00,102400,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.003,A3719,yes,12,22,278751,5359790,120,2018-07-05,10:48:00,104800,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.003,A3719,yes,13,22,278931,5359573,29,2018-07-05,10:57:00,105700,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.003,A3719,yes,1,22,279215,5359447,352,2018-07-07,16:32:00,163200,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.003,A3719,yes,11,22,278952,5359714,109,2018-07-07,16:36:00,163600,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.003,A3719,yes,2,22,279054,5359475,42,2018-07-07,17:30:00,173000,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.003,A3719,yes,1,22,278952,5359714,94,2018-07-08,18:06:00,180600,PM,,Calm,Clear,Warm,5out8,,Late Evening,Evening,BS,BL
149.003,A3719,yes,1,22,279215,5359447,NA,2018-07-08,18:08:00,180800,PM,,Calm,Clear,Warm,3out8,Not heard,Late Evening,Evening,KG,BL
149.003,A3719,yes,3,22,278929,5359577,18,2018-07-08,19:01:00,190100,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.003,A3719,yes,5,22,278768,5359920,128,2018-07-08,19:35:00,193500,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.003,A3719,yes,1,22,279215,5359447,335,2018-07-09,18:12:00,181200,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.003,A3719,yes,11,22,278952,5359714,87,2018-07-09,18:14:00,181400,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.003,A3719,yes,2,22,279039,5359484,20,2018-07-09,18:34:00,183400,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.003,A3719,yes,1,22,278952,5359714,124,2018-07-10,14:00:00,140000,PM,,Mild,Clear,Warm,3out8,,Early Afternoon,Afternoon,KG,BL
149.003,A3719,yes,11,22,279215,5359447,334,2018-07-10,14:53:00,145300,PM,,Very Strong,Clear,Warm,2out8,,Late Afternoon,Afternoon,BS,BL
149.003,A3719,yes,12,22,279094,5359460,34,2018-07-10,15:03:00,150300,PM,,Very Strong,Clear,Warm,2out8,,Late Afternoon,Afternoon,BS,BL
149.003,A3719,yes,1,22,279215,5359447,340,2018-07-11,15:35:00,153500,PM,,Strong,Clear,Warm,1out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,11,22,278952,5359714,79,2018-07-11,15:37:00,153700,PM,,Mild,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.003,A3719,yes,2,22,279065,5359475,2,2018-07-11,16:29:00,162900,PM,,Mild,Clear,Warm,1out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,1,22,279215,5359447,298,2018-07-12,09:34:00,93400,AM,,Calm,Heavy,Mild,8out8,,Early Morning,Morning,KG,BL
149.003,A3719,yes,2,22,278952,5359714,225,2018-07-12,10:28:00,102800,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.003,A3719,yes,4,22,278837,5359756,152,2018-07-12,10:40:00,104000,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.003,A3719,yes,1,22,279215,5359447,319,2018-07-14,15:17:00,151700,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,1,22,278952,5359714,132,2018-07-14,15:19:00,151900,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,BS,BL
149.003,A3719,yes,2,22,278933,5359544,73,2018-07-14,16:07:00,160700,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,3,22,279117,5359440,355,2018-07-14,16:17:00,161700,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,1,22,279215,5359447,300,2018-07-15,09:30:00,93000,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.003,A3719,yes,2,22,279108,5359444,330,2018-07-15,09:49:00,94900,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.003,A3719,yes,3,22,278933,5359544,61,2018-07-15,09:58:00,95800,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.003,A3719,yes,1,22,279213,5359445,333,2018-07-21,15:04:00,150400,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,11,22,278952,5359714,140,2018-07-21,15:07:00,150700,PM,,calm,clear,warm,1out8,,,,BS,BL
149.003,A3719,yes,2,22,278927,5359543,26,2018-07-21,15:38:00,153800,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,3,22,279058,5359475,352,2018-07-21,15:45:00,154500,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,4,22,279349,5359455,290,2018-07-21,15:55:00,155500,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.003,A3719,yes,1,22,279213,5359445,320,2018-07-22,11:04:00,110400,AM,,Calm,Clear,Warm,8out8,,Late Morning,Morning,KG,BL
149.003,A3719,yes,11,22,278952,5359714,92,2018-07-22,11:05:00,110500,AM,,calm,clear,warm,8out8,,,,BS,BL
149.003,A3719,yes,13,22,278922,5359568,38,2018-07-22,12:06:00,120600,PM,,calm,clear,warm,8out8,,,,BS,BL
149.003,A3719,yes,1,22,279213,5359445,331,2018-07-23,14:06:00,140600,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.003,A3719,yes,1,22,278952,5359714,92,2018-07-23,14:07:00,140700,PM,,strong ,clear,warm,6out8,,,,BS,BL
149.003,A3719,yes,2,22,279058,5359475,354,2018-07-23,14:35:00,143500,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.003,A3719,yes,2,22,278840,5359802,106,2018-07-23,14:43:00,144300,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.003,A3719,yes,1,22,279213,5359445,310,2018-07-24,17:00:00,170000,PM,,mild,clear,warm,8out8,,,,KG,BL
149.003,A3719,yes,2,22,278927,5359543,48,2018-07-24,17:40:00,174000,PM,,mild,clear,warm,8out8,,,,KG,BL
149.003,A3719,yes,3,22,279058,5359475,338,2018-07-24,18:15:00,181500,PM,,mild,clear,warm,8out8,,,,KG,BL
149.003,A3719,yes,11,22,278952,5359714,144,2018-07-26,19:58:00,195800,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.003,A3719,yes,2,22,278927,5359543,76,2018-07-26,20:23:00,202300,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.003,A3719,yes,3,22,279058,5359475,346,2018-07-26,20:31:00,203100,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.003,A3719,yes,1,22,279213,5359445,322,2018-07-27,13:43:00,134300,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.003,A3719,yes,11,22,278952,5359714,98,2018-07-27,13:44:00,134400,PM,,strong,clear,mild,8out8,,,early afternoon,BS,BL
149.003,A3719,yes,2,22,279058,5359475,3,2018-07-27,14:08:00,140800,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.003,A3719,yes,11,22,278952,5359714,177,2018-07-28,09:15:00,91500,AM,,calm,clear,cool,8out8,,,late morning,BS,BL
149.003,A3719,yes,2,22,278927,5359543,31,2018-07-28,09:43:00,94300,AM,,calm,clear,cool,8out8,,,late morning ,KG,BL
149.003,A3719,yes,3,22,278831,5359757,134,2018-07-28,09:54:00,95400,AM,,calm,clear,cool,8out8,,,late morning ,KG,BL
149.003,A3719,yes,2,22,279058,5359475,12,2018-07-29,19:01:00,190100,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.003,A3719,yes,3,22,278927,5359543,78,2018-07-29,19:12:00,191200,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.003,A3719,yes,4,22,278952,5359714,144,2018-07-29,19:27:00,192700,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.003,A3719,yes,1,22,279213,5359445,9,2018-07-30,08:44:00,84400,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.003,A3719,yes,2,22,279058,5359475,48,2018-07-30,09:05:00,90500,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.003,A3719,yes,3,22,278952,5359714,100,2018-07-30,09:24:00,92400,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.003,A3719,yes ,2,22,279058,5359475,352,2018-08-01,16:45:00,164500,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.003,A3719,yes ,3,22,278927,5359543,38,2018-08-01,17:03:00,170300,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.003,A3719,yes ,4,22,278952,5359714,123,2018-08-01,17:12:00,171200,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.003,A3719,yes,1,22,279213,5359445,336,2018-08-02,17:43:00,174300,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.003,A3719,yes,2,22,279058,5359475,9,2018-08-02,18:00:00,180000,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.003,A3719,yes,4,22,278952,5359714,87,2018-08-02,18:30:00,183000,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.003,A3719,yes,1,22,279213,5359445,326,2018-08-03,09:10:00,91000,AM,,mild ,clear,warm,4out8,,,early morning ,KG/BS,BL
149.003,A3719,yes,2,22,279058,5359475,54,2018-08-03,09:28:00,92800,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.003,A3719,yes,3,22,278927,5359543,82,2018-08-03,09:43:00,94300,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.053,A1698,Yes,2,22,278951,5359713,197,2018-06-18,16:20:50,162050,PM,1,Mild,Clear,Mild,8out8,,LateAfternoon,Afternoon,MR,BL
149.053,A1698,Yes,1,22,279218,5359443,291,2018-06-18,16:21:39,162139,PM,1,Strong,Clear,Mild,8out8,,LateAfternoon,Afternoon,BS,BL
149.053,A1698,Yes,4,22,278754,5359797,163,2018-06-18,17:03:36,170336,PM,3,Calm,Light,Cool,8out8,,EarlyEvening,Evening,MR,BL
149.053,A1698,Yes,1,22,279218,5359443,277,2018-06-21,08:45:00,84500,AM,1,Mild,Clear,Cool,6out8,,EarlyMorning,Morning,BS,BL
149.053,A1698,Yes,2,22,278947,5359716,190,2018-06-21,08:46:25,84625,AM,2,Calm,Clear,Cool,8out8,,EarlyMorning,Morning,MR,BL
149.053,A1698,Yes,4,22,278745,5359795,137,2018-06-21,09:12:01,91201,AM,3,Calm,Clear,Mild,8out8,Triang,EarlyMorning,Morning,MR,BL
149.053,A1698,Yes,7,22,278950,5359709,189,2018-06-23,10:31:15,103115,AM,1,Mild,Clear,Warm,08-Jan,,LateMorning,Morning,BS,BL
149.053,A1698,Yes,10,22,279212,5359446,NA,2018-06-23,10:33:22,103322,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.053,A1698,Yes,9,22,278741,5359799,142,2018-06-23,10:55:03,105503,AM,2,,,,,,LateMorning,Morning,BS,BL
149.053,A1698,Yes,14,22,279284,5359605,214,2018-06-23,11:27:41,112741,AM,3,Calm,Clear,Warm,1out8,,LateMorning,Morning,MR,BL
149.053,A1698,Yes,6,22,278954,5359706,177,2018-07-01,15:00:00,150000,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,BS,BL
149.053,A1698,Yes,1,22,279215,5359447,284,2018-07-01,15:05:00,150500,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,KG,BL
149.053,A1698,Yes,3,22,278978,5359503,290,2018-07-01,15:25:00,152500,PM,,Calm,Drizzle,Cool,8out8,,Late Afternoon,Afternoon,KG,BL
149.053,A1698,yes,1,22,279215,5359447,282,2018-07-02,11:50:00,115000,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.053,A1698,yes,1,22,278952,5359714,145,2018-07-02,11:54:00,115400,AM,,Calm,Clear,Mild,2out8,,Late Morning,Morning,BS,BL
149.053,A1698,yes,2,22,278929,5359544,126,2018-07-02,12:29:00,122900,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.053,A1698,yes,1,22,279215,5359447,270,2018-07-03,12:33:00,123300,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.053,A1698,yes,1,22,278952,5359714,187,2018-07-03,12:41:00,124100,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,BS,BL
149.053,A1698,yes,1,22,278820,5359763,146,2018-07-03,13:30:00,133000,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,BS,BL
149.053,A1698,Yes,1,22,279215,5359447,274,2018-07-04,10:17:00,101700,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.053,A1698,yes,11,22,278952,5359714,185,2018-07-04,10:20:00,102000,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,BS,BL
149.053,A1698,Yes,3,22,278830,5359758,160,2018-07-04,10:47:00,104700,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,KG,BL
149.053,A1698,yes,1,22,279215,5359447,274,2018-07-05,09:39:00,93900,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.053,A1698,yes,11,22,278952,5359714,190,2018-07-05,09:41:00,94100,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,BS,BL
149.053,A1698,yes,12,22,278831,5359757,143,2018-07-05,10:37:00,103700,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.053,A1698,yes,1,22,279215,5359447,304,2018-07-07,17:05:00,170500,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.053,A1698,yes,11,22,278952,5359714,195,2018-07-07,17:10:00,171000,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.053,A1698,yes,12,22,278782,5360001,156,2018-07-07,17:53:00,175300,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.053,A1698,yes,1,22,279215,5359447,278,2018-07-08,17:50:00,175000,PM,,Calm,Clear,Warm,3out8,,Early Evening,Evening,KG,BL
149.053,A1698,yes,1,22,278952,5359714,177,2018-07-08,17:51:00,175100,PM,,Calm,Clear,Warm,3out8,,Early Evening,Evening,BS,BL
149.053,A1698,yes,4,22,278751,5359790,142,2018-07-08,19:17:00,191700,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.053,A1698,yes,1,22,279215,5359447,304,2018-07-09,17:35:00,173500,PM,,Strong,Clear,Mild,6out8,,Early Evening,Evening,KG,BL
149.053,A1698,yes,11,22,278952,5359714,184,2018-07-09,17:37:00,173700,PM,,Strong,Clear,Mild,6out8,,Early Evening,Evening,BS,BL
149.053,A1698,yes,13,22,278809,5359570,72,2018-07-09,18:46:00,184600,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.053,A1698,yes,11,22,279215,5359447,315,2018-07-10,14:48:00,144800,PM,,Very Strong,Clear,Warm,2out8,,Late Afternoon,Afternoon,BS,BL
149.053,A1698,yes,1,22,278952,5359714,210,2018-07-10,14:49:00,144900,PM,,Mild,Clear,Warm,3out8,,Late Afternoon,Afternoon,KG,BL
149.053,A1698,yes,6,22,279042,5359483,272,2018-07-10,15:14:00,151400,PM,,Mild,Clear,Warm,3out8, was entered as 376 but it really is 276 on the KML file (original note:276? Or 16?),Late Afternoon,Afternoon,KG,BL
149.053,A1698,yes,7,22,278932,5359602,244,2018-07-10,15:23:00,152300,PM,,Mild,Clear,Warm,3out8,,Late Afternoon,Afternoon,KG,BL
149.053,A1698,yes,1,22,279215,5359447,278,2018-07-11,16:10:00,161000,PM,,Strong,Clear,Warm,1out8,,Late Afternoon,Afternoon,KG,BL
149.053,A1698,yes,11,22,278952,5359714,174,2018-07-11,16:11:00,161100,PM,,Mild,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.053,A1698,yes,12,22,278831,5359757,144,2018-07-11,17:13:00,171300,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,BS,BL
149.053,A1698,yes,1,22,279215,5359447,269,2018-07-12,09:38:00,93800,AM,,Calm,Heavy,Mild,8out8,,Early Morning,Morning,KG,BL
149.053,A1698,yes,2,22,278929,5359544,168,2018-07-12,10:05:00,100500,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG,BL
149.053,A1698,yes,5,22,279054,5359478,230,2018-07-12,10:55:00,105500,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.053,A1698,yes,1,22,279215,5359447,294,2018-07-14,15:24:00,152400,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,KG,BL
149.053,A1698,yes,6,22,278892,5359733,180,2018-07-14,16:45:00,164500,PM,,Calm,Clear,Warm,4out8,,Early Evening,Evening,BS,BL
149.053,A1698,yes,1,22,278952,5359714,192,2018-07-14,16:55:00,165500,PM,,Calm,Clear,Warm,4out8,,Early Evening,Evening,BS,BL
149.053,A1698,yes,1,22,279215,5359447,292,2018-07-15,09:38:00,93800,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.053,A1698,yes,1,22,278952,5359714,190,2018-07-15,09:40:00,94000,AM,,Mild,Drizzle,Warm,8out8,,Early Morning,Morning,BS,BL
149.053,A1698,yes,2,22,278885,5359740,160,2018-07-15,09:48:00,94800,AM,,Mild,Drizzle,Warm,8out8,,Early Morning,Morning,BS,BL
149.053,A1698,yes,1,22,279213,5359445,278,2018-07-21,15:15:00,151500,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.053,A1698,yes,11,22,278952,5359714,197,2018-07-21,15:17:00,151700,PM,,calm,clear,warm,1out8,,,,BS,BL
149.053,A1698,yes,12,22,278831,5359757,138,2018-07-21,15:31:00,153100,PM,,calm,clear,warm,2out8,,,,BS,BL
149.053,A1698,yes,13,22,278751,5359790,132,2018-07-21,15:40:00,154000,PM,,calm,clear,warm,2out8,,,,BS,BL
149.053,A1698,yes,14,22,278889,5359736,170,2018-07-21,16:07:00,160700,PM,,calm,clear,warm,1out8,,,,BS,BL
149.053,A1698,yes,15,22,279039,5359635,250,2018-07-21,16:22:00,162200,PM,,calm,clear,warm,1out8,,,,BS,BL
149.053,A1698,yes,1,22,279213,5359445,299,2018-07-22,11:25:00,112500,AM,,Calm,Clear,Warm,8out8,,Late Morning,Morning,KG,BL
149.053,A1698,yes,11,22,278952,5359714,191,2018-07-22,11:28:00,112800,AM,,calm,clear,warm,8out8,,,,BS,BL
149.053,A1698,yes,12,22,278831,5359757,134,2018-07-22,11:35:00,113500,AM,,calm,clear,warm,8out8,,,,BS,BL
149.053,A1698,yes,1,22,279213,5359445,275,2018-07-23,14:18:00,141800,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.053,A1698,yes,2,22,278840,5359802,142,2018-07-23,14:39:00,143900,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.053,A1698,yes,5,22,278810,5359665,125,2018-07-23,15:06:00,150600,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.053,A1698,yes,1,22,279213,5359445,298,2018-07-24,17:27:00,172700,PM,,mild,clear,warm,8out8,,,,KG,BL
149.053,A1698,yes,1,22,278952,5359714,176,2018-07-24,17:28:00,172800,PM,,mild,clear,warm,8out8,,,,BS,BL
149.053,A1698,yes,2,22,278831,5359757,135,2018-07-24,17:50:00,175000,PM,,mild,clear,warm,8out8,,,,BS,BL
149.053,A1698,yes,1,22,279213,5359445,298,2018-07-26,19:50:00,195000,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.053,A1698,yes,11,22,278952,5359714,196,2018-07-26,19:55:00,195500,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.053,A1698,yes,12,22,278831,5359757,142,2018-07-26,20:19:00,201900,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.053,A1698,yes,2,22,279058,5359475,278,2018-07-27,14:05:00,140500,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.053,A1698,yes,3,22,278889,5359735,192,2018-07-27,14:14:00,141400,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.053,A1698,yes,4,22,278751,5359790,164,2018-07-27,14:29:00,142900,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.053,A1698,yes,1,22,279213,5359445,293,2018-07-28,08:52:00,85200,AM,,calm,clear,cool,8out8,,,late morning ,KG,BL
149.053,A1698,yes,11,22,278952,5359714,183,2018-07-28,08:54:00,85400,AM,,calm,clear,cool ,8out8,,,late morning,BS,BL
149.053,A1698,yes,12,22,278831,5359757,155,2018-07-28,09:31:00,93100,AM,,calm,clear,cool,8out8,,,late morning,BS,BL
149.053,A1698,yes,1,22,279213,5359445,294,2018-07-29,18:48:00,184800,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.053,A1698,yes,2,22,279058,5359475,306,2018-07-29,19:04:00,190400,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.053,A1698,yes,3,22,278927,5359543,332,2018-07-29,19:16:00,191600,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.053,A1698,yes,1,22,279213,5359445,298,2018-07-30,08:55:00,85500,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.053,A1698,yes,3,22,278952,5359714,199,2018-07-30,09:26:00,92600,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.053,A1698,yes,5,22,278751,5359790,132,2018-07-30,09:58:00,95800,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.053,A1698,yes ,1,22,279213,5359445,292,2018-08-01,16:13:00,161300,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.053,A1698,yes ,3,22,278927,5359543,25,2018-08-01,16:59:00,165900,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.053,A1698,yes ,5,22,278887,5359728,164,2018-08-01,17:18:00,171800,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.053,A1698,yes,2,22,279058,5359475,260,2018-08-02,18:02:00,180200,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.053,A1698,yes,3,22,278927,5359543,191,2018-08-02,18:17:00,181700,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
